	pert_id	pert_iname	inchi_key_prefix	inchi_key	canonical_smiles	pubchem_cid
16698	BRD-K81036566	BRD-K81036566	YPMHUUPJSIUGKO	YPMHUUPJSIUGKO-WBVHZDCISA-N	OC[C@@H]1[C@H](c2ccccc2)C2(CN(Cc3nccs3)C2)N1CCC(F)(F)F	60191973
16699	BRD-K81042289	BRD-K81042289	QZCZRKJJOTUXQW	QZCZRKJJOTUXQW-JBYIUTFZSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2C(F)(F)F)OCc3cnnn3CCCC1=O	44505665
16700	BRD-K81052803	BRD-K81052803	MQKDKSGZCVNGPN	MQKDKSGZCVNGPN-XMMPIXPASA-N	COc1ccc2c3c([C@@H](CO)N(C[C@]33CN(C3)C(=O)CN3CCOCC3)C(=O)Nc3ccc(F)cc3)n(C)c2c1	60190231
16701	BRD-K81054062	BRD-K81054062	NDSDOOPKNRYURC	NDSDOOPKNRYURC-JFJDKTSWSA-N	OC[C@H]1[C@@H]2Cn3c(ccc(C4=CCCCC4)c3=O)[C@@H](N2)[C@@H]1C(=O)NCc1ccc(F)cc1	54661453
16702	BRD-K81060234	BRD-K81060234	ZUUUVKJMPUIRPC	ZUUUVKJMPUIRPC-AWVRMFGXSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccncc2)Oc3ccc(NC(=O)CCN4CCOCC4)cc3CC1=O	44484464
16703	BRD-K81062487	taurocholic-acid	WBWWGRHZICKQGZ	WBWWGRHZICKQGZ-IECFWMJSSA-N	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	23687511
16704	BRD-K81068628	BRD-K81068628	BNEDOCMZXPXXCZ	BNEDOCMZXPXXCZ-PDSXEYIOSA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2c(C)noc2C)Oc3ccc(NC(=O)CCC(F)(F)F)cc3C1=O	44202599
16705	BRD-K81079621	BRD-K81079621	FCIZOZRMZMLHQR	FCIZOZRMZMLHQR-OASJLCFRSA-N	OC[C@@H]1[C@H]([C@H]2CN(CC(=O)N12)C(=O)Cc1ccccc1)c1ccc(cc1)-c1ccc(F)cc1	60191115
16706	BRD-K81080300	BRD-K81080300	SOBUUYUTYHYENZ	SOBUUYUTYHYENZ-LGVUCKNBSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)Oc3ncc(C#Cc4ccccc4F)cc3C1=O	54618531
16707	BRD-K81091703	chlorprothixene	WSPOMRSOLSGNFJ	WSPOMRSOLSGNFJ-UHFFFAOYSA-N	CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc12	667467
16708	BRD-K81109082	BRD-K81109082	KFOACEMMMUKWEO	KFOACEMMMUKWEO-AIVLZAJPSA-N	CCCNC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)Nc4ccccc4F)cc23)[C@@H](CO)O1	54645824
16709	BRD-K81112982	BRD-K81112982	KFDLRFOLOVMTJG	KFDLRFOLOVMTJG-APTRMMRNSA-N	CN1[C@H]2CC[C@@H](CC(=O)Nc3cn(C)nc3C)O[C@H]2COc2ccc(NC(=O)C3CCOCC3)cc2C1=O	54654499
16710	BRD-K81119027	BRD-K81119027	LSSVJSWFNBODOJ	LSSVJSWFNBODOJ-HXUWFJFHSA-N	COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1cccc(Cl)c1)C[C@]31CN(C)C1	60187720
16711	BRD-K81121951	BRD-K81121951	MNWVVWQDNRNIMM	MNWVVWQDNRNIMM-ZYLNGJIFSA-N	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2cccc(F)c2)Oc3cc(C#CCN(C)C)ccc3S1(=O)=O	54618632
16712	BRD-K81123598	BRD-K81123598	UCQARJGLVBPITC	UCQARJGLVBPITC-NJDAHSKKSA-N	CCS(=O)(=O)N1[C@H](CO)[C@@H]([C@H]1C#N)c1ccc(cc1)C#Cc1ccccc1F	54650122
16713	BRD-K81128206	edrophonium	VWLHWLSRQJQWRG	VWLHWLSRQJQWRG-UHFFFAOYSA-O	CC[N+](C)(C)c1cccc(O)c1	8307
16714	BRD-K81131579	BRD-K81131579	JVHWMDYUDFIPKY	JVHWMDYUDFIPKY-OSOCVKALSA-N	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O	44483616
16715	BRD-K81140509	BRD-K81140509	DHNAZJFKQHWVTC	DHNAZJFKQHWVTC-VWKPWSFCSA-N	CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3ccccc3F)cc2OC[C@H](C)NC[C@H]1C	54631944
16716	BRD-K81141085	BRD-K81141085	BIPWQDPXNYPYPT	BIPWQDPXNYPYPT-SRGWNRLKSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NS(=O)(=O)C)cc4C1=O	44491737
16717	BRD-K81142122	STK-249718	HDXJYJIPXWVRSM	HDXJYJIPXWVRSM-UHFFFAOYSA-N	Cn1nc(nc2c(=O)n(C)c(=O)nc12)c3ccccn3	906542
16718	BRD-K81144366	moxisylyte	VRYMTAVOXVTQEF	VRYMTAVOXVTQEF-UHFFFAOYSA-N	CC(C)c1cc(OC(C)=O)c(C)cc1OCCN(C)C	6420039
16719	BRD-K81146041	BRD-K81146041	QJDNWBNBGNMAFV	QJDNWBNBGNMAFV-CMKODMSKSA-N	COc1ccccc1NC(=O)N1C[C@H]2[C@H]([C@H](CO)N2C(C)=O)c2ccccc12	54652601
16720	BRD-K81146569	BRD-K81146569	VKNJKBHMVFHNAY	VKNJKBHMVFHNAY-KOUNCHBCSA-N	Fc1ccc(NC(=O)N2[C@H]3CNC[C@@H]2[C@H]3c2ccc(cc2)-c2cccnc2)cc1	60184839
16721	BRD-K81156227	BRD-K81156227	RNFNRXMTASYMQO	RNFNRXMTASYMQO-LIIBOVGXSA-N	CC(C)(C)[S@@](=O)N1Cc2cc(nc(c2[C@H]1CCO)-c1cccc(c1)-c1cccc(c1)C#N)C(=O)NCCN1CCCC1	54649470
16722	BRD-K81164606	BRD-K81164606	NYKFFZXKZNVNOG	NYKFFZXKZNVNOG-AABGKKOBSA-N	CCCNC(=O)N1[C@@H](CO)[C@H]([C@H]1C#N)c1ccc(cc1)-c1ccccc1F	54649959
16723	BRD-K81169441	cerivastatin	SEERZIQQUAZTOL	SEERZIQQUAZTOL-ANMDKAQQSA-N	COCc1c(nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1c2ccc(F)cc2)C(C)C	23663992
16724	BRD-K81189877	BRD-K81189877	ONEMPWMAPHHZJV	ONEMPWMAPHHZJV-PWIZWCRZSA-N	OC[C@H]1O[C@H](CCNC(=O)c2ccc(F)cc2)CC[C@H]1NC(=O)Nc1ccc(Cl)c(Cl)c1	54638965
16725	BRD-K81202141	BRD-K81202141	UMFBOOTUKJSJFJ	UMFBOOTUKJSJFJ-ARNLJNQMSA-N	OC[C@@H]1[C@H]([C@@H]2CN(CC(=O)N12)C(=O)Nc1ccc(F)cc1)c1ccc(cc1)-c1cccc(F)c1	60191039
16726	BRD-K81209159	herniarin	LIIALPBMIOVAHH	LIIALPBMIOVAHH-UHFFFAOYSA-N	COc1ccc2ccc(=O)oc2c1	10748
16727	BRD-K81209512	AG-494	HKHOVJYOELRGMV	HKHOVJYOELRGMV-UHFFFAOYSA-N	Oc1ccc(C=C(C#N)C(=O)Nc2ccccc2)cc1O	-666
16728	BRD-K81210389	BRD-K81210389	TXUWUZPRXHXNFD	TXUWUZPRXHXNFD-BKFWDETESA-N	Cc1ccccc1-c1ccc(cc1)[C@H]1[C@@H]2CNC[C@H]1N2S(=O)(=O)c1ccccc1	60184877
16729	BRD-K81214387	BRD-K81214387	SJIKRFDEDZMKSG	SJIKRFDEDZMKSG-UHFFFAOYSA-N	C(Nc1ncnc2ccc(cc12)-c1ccc2OCOc2c1)C1CC1	60138076
16730	BRD-K81218586	BRD-K81218586	SPNWIHHPPMUGLU	SPNWIHHPPMUGLU-JVAKCPTJSA-N	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NC(=O)c4ccncc4)cc3CC1=O	44502164
16731	BRD-K81224183	BRD-K81224183	QMNNXCXXHUAUDR	QMNNXCXXHUAUDR-DAYGRLMNSA-N	CNC[C@@H]1Oc2ncc(C#CCN(C)C)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO	44493090
16732	BRD-K81225797	SCH-58261	UTLPKQYUXOEJIL	UTLPKQYUXOEJIL-UHFFFAOYSA-N	Nc1nc2n(CCc3ccccc3)ncc2c2nc(nn12)-c1ccco1	176408
16733	BRD-K81227048	BRD-K81227048	PGTSYWHDAVLXFN	PGTSYWHDAVLXFN-HSZRJFAPSA-N	COCC(=O)N1CC[C@@]2(CC1)CN(Cc1ccccc1Cl)[C@H](CO)c1[nH]c3cc(OC)ccc3c21	60185264
16734	BRD-K81249055	BRD-K81249055	ZCUGYRQXJWLUBG	ZCUGYRQXJWLUBG-SANMLTNESA-N	COc1ccc2c3c([C@H](CO)NC[C@]33CCN(Cc4ccc(cc4)-c4ccccn4)CC3)n(C)c2c1	60187614
16735	BRD-K81249836	BRD-K81249836	UHIMEEWAODCTDO	UHIMEEWAODCTDO-GQSFTSTFSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cccc3ccccc23)OCCCC[C@H](C)Oc4ccc(NC(=O)c5ccncc5)cc4C1=O	44484589
16736	BRD-K81255325	BG-1021	VUUAIJROGNUMQQ	VUUAIJROGNUMQQ-UHFFFAOYSA-N	Oc1ccccc1NC(=O)c1cccnc1	5153532
16737	BRD-K81261525	BRD-K81261525	NNJLFCAFAGGWML	NNJLFCAFAGGWML-SSTHFAAESA-N	C\C=C\c1ccc2N[C@@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)c1ccc(F)cc1	60192688
16738	BRD-K81272440	dantrolene	OZOMQRBLCMDCEG	OZOMQRBLCMDCEG-VIZOYTHASA-N	[O-][N+](=O)c1ccc(cc1)-c1ccc(\C=N\N2CC(=O)NC2=O)o1	-666
16739	BRD-K81284476	BRD-K81284476	YDHFMTCRVQBOGL	YDHFMTCRVQBOGL-SXQFCJCFSA-N	CCC(=O)N(C)C[C@H]1[C@H]([C@@H](CO)N1C(=O)NC(C)C)c1ccc(cc1)\C=C\C	54651438
16740	BRD-K81288057	BRD-K81288057	INJNPRWYOQJIJD	INJNPRWYOQJIJD-ILWGZMRPSA-N	OC[C@H]1O[C@H](CCn2cc(Cc3ccccc3)nn2)CC[C@@H]1NS(=O)(=O)c1ccccc1F	54638328
16741	BRD-K81291261	BRD-K81291261	JEPVQKOMBMDDOB	JEPVQKOMBMDDOB-OUDXUNEISA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccnc2)Oc3cc(ccc3S1(=O)=O)c4ccccc4F	54618907
16742	BRD-K81300454	BRD-K81300454	OAQSAGQLIQQSON	OAQSAGQLIQQSON-UHFFFAOYSA-N	COc1ccccc1C(=O)OCC#CCSc2nnc(o2)c3cccc4ccccc34	44142083
16743	BRD-K81311598	BRD-K81311598	ZYIFQCDKNKHSCQ	ZYIFQCDKNKHSCQ-KXTWHKPSSA-N	CN(C)CC(=O)N1C[C@H]2N[C@@H](C1)[C@H]2c1ccc(cc1)C1=CCCCC1	60185102
16744	BRD-K81312543	BRD-K81312543	NAOWZUCOFVWKRA	NAOWZUCOFVWKRA-LQRYNWHISA-N	C\C=C\c1ccc2N(C)[C@@H](CO)[C@@H]3CCN([C@@H]3c2c1)C(=O)Cc1cccnc1	54664817
16745	BRD-K81313552	BRD-K81313552	DEMYDUHFZZUBGL	DEMYDUHFZZUBGL-UHFFFAOYSA-N	OC(=O)CCC(=O)Nc1cccc(F)c1	573894
16746	BRD-K81313903	BRD-K81313903	XYJNBNRQTGEDGH	XYJNBNRQTGEDGH-JWUQWVJQSA-N	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4ccc(NS(=O)(=O)C)cc4CC1=O	44486306
16747	BRD-K81314178	BRD-K81314178	JVKHVZTXTKKTRY	JVKHVZTXTKKTRY-RPBOFIJWSA-N	COCCCNC(=O)[C@H]1[C@@H](N(C(=O)c2ccccc12)c3ccc(C)cn3)c4ccc(CO)cc4	23891566
16748	BRD-K81331655	BRD-K81331655	XHIYWAJDGXOPCH	XHIYWAJDGXOPCH-OBZNHSRCSA-N	CN1[C@H]2CC[C@H](CC(=O)NCc3ccc4OCOc4c3)O[C@@H]2COc2ccc(NC(=O)c3ccc(cc3)C#N)cc2C1=O	54654472
16749	BRD-K81332148	BRD-K81332148	RLXZBURZGJBDKR	RLXZBURZGJBDKR-MEYXWREJSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4cccc5ccccc45)cc3CC1=O	44501897
16750	BRD-K81332205	BRD-K81332205	ZFRPCBGONKGXGW	ZFRPCBGONKGXGW-IQLGONJTSA-N	COc1cccc(c1)S(=O)(=O)N(C)C[C@H]2OCc3ccccc3-c4c(C(=O)N(C[C@H]2C)[C@H](C)CO)n(C)c5ccccc45	54637827
16751	BRD-K81335986	BRD-K81335986	HHICFGIPIZLVAV	HHICFGIPIZLVAV-DEOSSOPVSA-N	COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CCN(Cc2nccs2)CC1)S(=O)(=O)c1ccc(C)cc1	60185114
16752	BRD-K81363924	BRD-K81363924	CGCMBOVQMWYHMO	CGCMBOVQMWYHMO-XPNTWCBSSA-N	CCS(=O)(=O)N1C[C@@H]2[C@@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)C#CC1CCCCC1	60191260
16753	BRD-K81365078	KU-C104122	OCAUOKFPSQKCAA	OCAUOKFPSQKCAA-UHFFFAOYSA-N	O=C(Cn1sc2ccccc2c1=O)Nc1ccccc1	44602374
16754	BRD-K81365479	BRD-K81365479	MTAIFDHMXJWVCS	MTAIFDHMXJWVCS-SLWXAUBPSA-N	COCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@@H]1N2S(=O)(=O)c1ccccc1C	54596116
16755	BRD-K81373254	BRD-K81373254	ZNXYRHHWSDGXHP	ZNXYRHHWSDGXHP-IPVFLDMMSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(C)cc2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4	54619652
16756	BRD-K81376179	TCS-359	FSPQCTGGIANIJZ	FSPQCTGGIANIJZ-UHFFFAOYSA-N	COc1ccc(cc1OC)C(=O)Nc1sc2CCCCc2c1C(N)=O	-666
16757	BRD-K81392055	BRD-K81392055	VGVIGMMHZQAXDN	VGVIGMMHZQAXDN-JXQFQVJHSA-N	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c3ccccc3C1=O	56835432
16758	BRD-K81397638	BRD-K81397638	UFMJAGNPIYFMFZ	UFMJAGNPIYFMFZ-UHFFFAOYSA-N	O=C(N1CCN(Cc2ccccc2)CC1)c3ccc(CNS(=O)(=O)c4ccccc4)cc3	9550286
16759	BRD-K81403739	BRD-K81403739	ZWMNFEZEGHFZOH	ZWMNFEZEGHFZOH-BVFVYWQFSA-N	CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2OC[C@H](C)N(C[C@H]1C)C(=O)CC1CC1	54631829
16760	BRD-K81408913	BRD-K81408913	KBIWILBYYQSWIL	KBIWILBYYQSWIL-RUZDIDTESA-N	COc1ccc2c3c([C@@H](CO)N(CC4CCCC4)C[C@]33CN(C3)C(=O)Nc3ccccc3)n(C)c2c1	60185142
16761	BRD-K81415316	BRD-K81415316	QNPXTRYBNJAKIP	QNPXTRYBNJAKIP-SHRQFBHGSA-N	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)[C@H]2CCCN2C)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45	56835514
16762	BRD-K81417919	BRD-K81417919	XQVZVPLVZQHPJK	XQVZVPLVZQHPJK-YIBRGFOOSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C1=O	44503145
16763	BRD-K81418486	vorinostat	WAEXFXRVDQXREF	WAEXFXRVDQXREF-UHFFFAOYSA-N	ONC(=O)CCCCCCC(=O)Nc1ccccc1	-666
16764	BRD-K81438145	BRD-K81438145	UELXIDKHDZHDNE	UELXIDKHDZHDNE-CHWIKRQMSA-N	C[C@H](O)C#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(C[C@@H]12)C(=O)c1ccc2OCOc2c1	54666466
16765	BRD-K81438250	BRD-K81438250	XYLRKRISJMFHFX	XYLRKRISJMFHFX-ZGFYZEPBSA-N	CO[C@H]1CC[C@H]2CCN(C)C(=O)[C@H](C)[C@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2)OC	54649496
16766	BRD-K81440797	BRD-K81440797	KNZOATPLJIEOET	KNZOATPLJIEOET-UXGLMHHASA-N	CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)N(C)C	44488205
16767	BRD-K81441552	BRD-K81441552	QKKZXYRDUGFEDQ	QKKZXYRDUGFEDQ-UHFFFAOYSA-N	COc1ccc(cc1)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F	1188388
16768	BRD-K81461172	BRD-K81461172	OPCOPDBCCFUTHV	OPCOPDBCCFUTHV-YDXRHMNESA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccccc2)OCCCC[C@H](C)Oc3ccc(cc3C1=O)N(C)C	44487458
16769	BRD-K81464255	BRD-K81464255	JPQXACXLPZYWDI	JPQXACXLPZYWDI-CEYNDMKZSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)C2CCOCC2)Oc3ncc(cc3C1=O)c4cccc(C#N)c4	54618888
16770	BRD-K81468789	BRD-K81468789	RKZCTJVPZQLRIW	RKZCTJVPZQLRIW-VXSCBNMQSA-N	COCCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(-c4cccc(F)c4)c3=O)[C@H]1N2C(=O)NC(C)C	54660839
16771	BRD-K81469015	BRD-K81469015	NKQAAYWFAXXNHR	NKQAAYWFAXXNHR-QZNHQXDQSA-N	CN(C)CC(=O)NC[C@H]1[C@H]([C@@H](CO)N1C(C)=O)c1ccc(cc1)C1=CCCCC1	54651423
16772	BRD-K81473043	tanespimycin	AYUNIORJHRXIBJ	AYUNIORJHRXIBJ-TXHRRWQRSA-N	CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O	44634694
16773	BRD-K81473089	tacrine	YLJREFDVOIBQDA	YLJREFDVOIBQDA-UHFFFAOYSA-N	Nc1c2CCCCc2nc2ccccc12	1935
16774	BRD-K81476029	BRD-K81476029	GNOSXJXTVJBPTF	GNOSXJXTVJBPTF-PJIZGREPSA-N	CN(C)C(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4cncnc4)c3=O)[C@H]2N1Cc1cc(F)ccc1F	54660836
16775	BRD-K81496150	BRD-K81496150	BVXYTNIWYSYKAL	BVXYTNIWYSYKAL-RXDUGQIKSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O	44618662
16776	BRD-K81500599	BRD-K81500599	LOZLRLJAQRKGRP	LOZLRLJAQRKGRP-QFIPXVFZSA-N	CCCNC(=O)N1CC[C@@]2(CC1)CN([C@@H](CO)c1c2c2ccc(OC)cc2n1C)C(=O)CC1CC1	71760812
16777	BRD-K81514393	BRD-K81514393	NWAOHTRJRZZISF	NWAOHTRJRZZISF-DXCNDIKUSA-N	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O	44491491
16778	BRD-K81521265	dicyclohexylurea	ADFXKUOMJKEIND	ADFXKUOMJKEIND-UHFFFAOYSA-N	O=C(NC1CCCCC1)NC2CCCCC2	-666
16779	BRD-K81524996	BRD-K81524996	MHVUCJBQMPKDOC	MHVUCJBQMPKDOC-OAQYLSRUSA-N	COc1ccc2c3c([C@@H](CO)NC[C@]33CCN(Cc4ccccc4F)CC3)n(C)c2c1	60190306
16780	BRD-K81527737	BRD-K81527737	XYLRKRISJMFHFX	XYLRKRISJMFHFX-DIMUUIPOSA-N	CO[C@H]1CC[C@H]2CCN(C)C(=O)[C@@H](C)[C@@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2)OC	54649490
16781	BRD-K81528515	nilotinib	HHZIURLSWUIHRB	HHZIURLSWUIHRB-UHFFFAOYSA-N	Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F	644241
16782	BRD-K81538844	BRD-K81538844	IEWYEWDDQWYJLU	IEWYEWDDQWYJLU-UHFFFAOYSA-N	Cc1cc2n(C)c3c(=O)n(Cc4ccccc4F)ncc3c2s1	654376
16783	BRD-K81543190	BRD-K81543190	GFIPGJIGSRXJBU	GFIPGJIGSRXJBU-USHXRURQSA-N	OC[C@H]1O[C@@H](CC(=O)N2CCCCC2)C[C@@H]3[C@H]1Oc4ccc(NC(=O)NC5CCCC5)cc34	54646026
16784	BRD-K81545342	BRD-K81545342	ITUDOLAPOXZKHG	ITUDOLAPOXZKHG-IXFSTUDKSA-N	CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)Cc3ccccc3)ccc2OC[C@@H](C)NC[C@@H]1C	54632141
16785	BRD-K81550430	BRD-K81550430	JSXPQFTUYQRARG	JSXPQFTUYQRARG-DHIUTWEWSA-N	OC[C@@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)c2cccc(F)c2)N1C(=O)C1CCCCC1	60189809
16786	BRD-K81554246	BRD-K81554246	COIGCJCCSTWSLX	COIGCJCCSTWSLX-NXMSCROESA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Cn4cnnn4)cc3C1=O	44491217
16787	BRD-K81559336	BRD-K81559336	QYROUQDLUMQXKE	QYROUQDLUMQXKE-JBACZVJFSA-N	OC[C@@H]1O[C@H](CCNC(=O)CCN2CCCCC2)CC[C@@H]1NS(=O)(=O)c1cccc(Cl)c1	54638751
16788	BRD-K81574109	BRD-K81574109	BIPWQDPXNYPYPT	BIPWQDPXNYPYPT-XVTZWQNCSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NS(=O)(=O)C)cc4C1=O	44483569
16789	BRD-K81582767	BRD-K81582767	CRNISVWSFUFTQR	CRNISVWSFUFTQR-MSUVVHHUSA-N	COc1ccccc1CNC(=O)C[C@H]2C[C@H]3[C@H](Oc4ccc(NS(=O)(=O)c5ccc(F)cc5)cc34)[C@H](CO)O2	54646193
16790	BRD-K81592585	DM-55-3	GEPQSEIVCGMSGO	GEPQSEIVCGMSGO-DWAIMSSFSA-N	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O	44483977
16791	BRD-K81600610	BRD-K81600610	SCOMHRCFKVOFLZ	SCOMHRCFKVOFLZ-NGRWLJPCSA-N	COc1ccccc1-c1ccc(cc1)[C@H]1[C@H]2CN(Cc3nccs3)C[C@@H]1N2	60185147
16792	BRD-K81601344	rifapentine	WDZCUPBHRAEYDL	WDZCUPBHRAEYDL-HJTBMZGUSA-N	CO[C@H]1C=CO[C@@]2(C)Oc3c(C2=O)c4c(O)c(C=NN5CCN(CC5)C6CCCC6)c(NC(=O)C(=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)C)c(O)c4c(O)c3C	23581793
16793	BRD-K81605832	BRD-K81605832	LOVFADHEILTMJX	LOVFADHEILTMJX-OWCLPIDISA-N	OC[C@@H]1N[C@H](C#N)[C@H]1c1ccc(cc1)C1=CCCC1	54650963
16794	BRD-K81606899	BRD-K81606899	FAXXRWNSKSYYIM	FAXXRWNSKSYYIM-WJONJSRFSA-N	CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cccc(F)c3)ccc2OC[C@@H](C)NC[C@@H]1C	54631607
16795	BRD-K81609421	BRD-K81609421	VKXNTUJPHDQKGO	VKXNTUJPHDQKGO-UHFFFAOYSA-N	Cn1c(=O)n(C)c2nc(NCc3cccnc3)n(Cc4cccc(Br)c4)c2c1=O	989617
16796	BRD-K81614512	BRD-K81614512	KSTCOTQDIKKEAC	KSTCOTQDIKKEAC-LJQANCHMSA-N	COc1ccc2c3c([C@@H](CO)N(C[C@]33CN(Cc4nccs4)C3)C(=O)CN(C)C)n(C)c2c1	60190115
16797	BRD-K81631939	BRD-K81631939	USKATFAIQYPQIB	USKATFAIQYPQIB-LZLYRXPVSA-N	CCC(=O)NC[C@H]1[C@H]([C@@H](CO)N1C(=O)C1CCC1)c1ccccc1	54651326
16798	BRD-K81633055	BML-278	JOHFECBOWRGWJZ	JOHFECBOWRGWJZ-UHFFFAOYSA-N	CCOC(=O)C1=CN(Cc2ccccc2)C=C(C1c1ccccc1)C(=O)OCC	10620479
16799	BRD-K81636483	BRD-K81636483	LURAPRBVZDLHCY	LURAPRBVZDLHCY-RFXCRVDXSA-N	C[C@@H](NC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@H]2N1S(C)(=O)=O)c1ccccc1	54660974
16800	BRD-K81641277	BRD-K81641277	VRPVHEJOGHTQDQ	VRPVHEJOGHTQDQ-NOOIUNMQSA-N	COc1cccc(NC(=O)C[C@H]2CC[C@@H]3[C@H](COc4ccc(NC(=O)C5CCOCC5)cc4C(=O)N3C)O2)c1	54654009
16801	BRD-K81646882	BRD-K81646882	HDXBPNDJZFTSGZ	HDXBPNDJZFTSGZ-CXDLDTBJSA-N	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc3ccc(cc3C1=O)N(C)C	44618802
16802	BRD-K81647657	BRD-K81647657	ZPBYVFQJHWLTFB	ZPBYVFQJHWLTFB-UHFFFAOYSA-N	Cn1cnc(=N)c2nc[nH]c12	1673
16803	BRD-K81651477	parthenolide	KTEXNACQROZXEV	KTEXNACQROZXEV-ZRPLFPEYSA-N	C\C1=C\CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1	5420804
